conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7a950986-27fe-4b6c-adf3-88f211e77019,المكونات الآلية,released,knowledge,cross-sector,,المكونات التي يمكن العثور عليها في الأنظمة الآلية، مثل المعالجات الدقيقة أو الإلكترونيات أو أجهزة الاستشعار أو لوحات الدوائر أو أجهزة الترميز أو محركات التشغيل أو أجهزة التحكم أو علم الهواء المضغوط أو علم السوائل المتحركة.,http://data.europa.eu/esco/isced-f/0714,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7aa52bdc-9c56-4341-be65-e8e30f64403f,مراقبة الأجهزة الآلية,released,skill/competence,cross-sector,,مراقبة إعدادات الأجهزة الآلية وأدائها باستمرار أو القيام بجولات مراقبة منتظمة. تسجيل البيانات الخاصة بظروف تشغيل التجهيزات والمعدات وتفسيرها من أجل تحديد أوجه الخلل، إذا تطلب الأمر.,http://data.europa.eu/esco/skill/a4cf0e8a-54f6-4fd5-8650-1c82ea86cfd2,العمل باستخدام آلات ومعدّات متخصصة
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7abf5b24-8f18-49c5-a64b-5a5870a03a56,تحويل الخربشات إلى رسومات افتراضية,released,skill/competence,occupation-specific,,استخدام برنامج لتحويل رسومات العرض الأولية للتصميم إلى رسم هندسي ثنائي الأبعاد يمكن ترقيته للحصول على الشكل النهائي.,http://data.europa.eu/esco/skill/b1115b14-fa16-4c1e-be6c-91fd49a1808b,استخدام أدوات التصميم والرسم بمساعدة الحاسوب
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7adb8473-bcc6-4ff8-9850-76d945d40092,تحليل نظام تكنولوجيا المعلومات والاتصالات,released,skill/competence,sector-specific,,"تحليل عمل وأداء أنظمة المعلومات من أجل تحديد أهدافها وهندستها والخدمات التي تقدمها وتهيئة الإجراءات والعمليات بحيث تلبي متطلبات المستخدم النهائي.
   ",http://data.europa.eu/esco/skill/39499028-35bf-4d69-9275-fb98902ed88b,العمل باستخدام أجهزة الكمبيوتر
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7b0d5000-00da-4864-b776-6de49a87a669,رؤية الكمبيوتر,released,knowledge,cross-sector,,"تعريف رؤية الكمبيوتر وطريقة عملها. أدوات رؤية الكمبيوتر تسمح للكمبيوتر باستخراج المعلومات من الصور الرقمية مثل الصور الفوتوغرافية أو الفيديو.  مجالات التطبيق لحل مشاكل العالم الحقيقي مثل الأمن، السواقة المستقلة، تصنيع الإنسان الآلي والتفتيش، تصنيف الصور الرقمية، معالجة الصور الطبية والتعرف على الأمراض، ومجالات أخرى...
	",http://data.europa.eu/esco/isced-f/0619,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7b5cb897-2ee8-450c-85a6-d73925cbd1dc,برنامج GameSalad,released,knowledge,sector-specific,,واجهة برنامج السحب والإسقاط التي تتكون من أدوات تصميم متخصصة تُستخدم للتكرار السريع لألعاب الكمبيوتر المشتقة من قبل المستخدمين من خلال معرفة محدودة بالبرمجة.,http://data.europa.eu/esco/skill/966f2fd3-3de6-42da-b87c-da924c6d7960 | http://data.europa.eu/esco/isced-f/0211,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7b5cce4d-c7fe-4119-b48f-70aa05391787,علوم الحاسوب,released,knowledge,cross-sector,,الدراسة العلمية والعملية التي تتناول أسس المعلومات والحساب والخوارزميات وهياكل البيانات والبرمجة وهندسة البيانات. وهي تتناول التطبيق العملي والهيكل والميكنة للإجراءات المنهجية التي تدير عملية الحصول على المعلومات ومعالجتها والوصول إليها.,http://data.europa.eu/esco/isced-f/0613,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7bf4539a-3f2e-4485-876b-1c9306b181af,أداة John The Ripper,released,knowledge,sector-specific,,أداة John the Ripper هي أداة لاستعادة كلمة المرور تختبر نقاط ضعف أمان الأنظمة للوصول غير المصرح به إلى معلومات النظام. الملامح الرئيسية لهذه الأداة هي رمز التحقق من القوة ورمز تجزئة كلمة المرور.,http://data.europa.eu/esco/isced-f/0613 | http://data.europa.eu/esco/skill/de586dcf-d7e5-4340-bf5b-d59026f1b436,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7c5b66c6-36a1-4e03-bb57-64e8688b8f58,تشغيل صرافة فرعية خاصة,released,skill/competence,sector-specific,,التعامل مع التحويلات الهاتفية الفرعية الخاصة (PBX)، وهي نظام اتصال داخل المؤسسات يبدل المكالمات بين المستخدمين على الخطوط المحلية. يسمح هذا النظام لجميع المستخدمين بمشاركة خطوط الهاتف الخارجية، في نفس الوقت.,http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6,تشغيل معدات الاتصالات
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7c821387-b428-4f75-b5a7-7b038aa81cfd,استخدام نظام إدارة المستودع,released,skill/competence,cross-sector,,"استخدام برنامج حاسوبي لتخزين المواد داخل المخازن وتنفيذ العمليات مثل الشحن والاستلام والالتقاط.
   ",http://data.europa.eu/esco/skill/39499028-35bf-4d69-9275-fb98902ed88b,العمل باستخدام أجهزة الكمبيوتر
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7c939ef4-adb2-4c0c-aa27-9cc1aefd7c81,تنظيم الخدمات القائمة على سلسلة الكتل,released,knowledge,cross-sector,,"اللوائح القانونية الرئيسية بشأن سلسلة الكتل، القائمة منها والناشئة على حد سواء. وفي أوروبا، تعتبر اللوائح المتعلقة باليورو الرقمي والأصول المشفرة، بالإضافة إلى صندوق الحماية التنظيمي لسلسلة الكتل لعموم أوروبا، أكثر أهمية.
	",http://data.europa.eu/esco/isced-f/068,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7c9cb75d-ca4a-47c0-a989-ec0ba65a4bf0,استخدام برنامج تنضيد الحروف,released,skill/competence,sector-specific,,استخدام برامج الكمبيوتر المتخصصة لترتيب أنواع النصوص والصور المراد طباعتها.,http://data.europa.eu/esco/skill/446a36a5-2376-439f-b46b-4a214ba0acdf,استخدام برامج معالجة النصوص والنشر والعرض التقديمي
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7ca5d3c2-2cea-4fac-88e4-f2955c5b705c,استخدام أنظمة تكنولوجيا المعلومات لأغراض تجارية,released,skill/competence,sector-specific,,نقل البيانات وتوصيلها واتخاذ القرارات التجارية باستخدام أنظمة تكنولوجيا المعلومات الداخلية والخارجية عند الحاجة.,http://data.europa.eu/esco/skill/f774131e-8f2d-43b6-8c20-7fe35fa0f0bd,استخدام الأدوات الرقمية للتعاون وإنشاء المحتوى وحل المشاكل
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7d02180a-87d1-4e25-92e1-653309c173c4,تشغيل آلة الفحص الضوئي الآلي,released,skill/competence,sector-specific,,فحص جودة لوحات الدوائر المطبوعة المجمعة أو أجهزة التركيب السطحي من خلال تشغيل ماكينة الفحص الضوئي الآلي. أثناء كل اختبار تلتقط الكاميرات الخاصة عشرات الصور وتقارنها بالألواح المجمعة السابقة.,http://data.europa.eu/esco/skill/0a0532c2-ee60-4410-8e07-70e4d69370ec | http://data.europa.eu/esco/skill/57e6af87-8a6b-4ecb-88e5-7c80b582ddd7,تفعيل نظام مراقبة العمليات المؤتمت | استخدام أجهزة ومعدّات دقيقة
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7d10fcb2-b368-48ab-996b-7c9fafcf68ed,استخدام البرمجة الآلية,released,skill/competence,sector-specific,,استخدام أدوات برامج الحاسوب المتخصصة لإنشاء رمز الحاسب من المواصفات مثل المخططات، أو المعلومات الهيكلية، أو الوسائل الأخرى للوصف الوظيفي.,http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,برمجة أنظمة الكمبيوتر
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7d11f682-644f-44fa-ad08-d6b0d97d2f28,تحديد مسارات الشحن,released,skill/competence,occupation-specific,,تحديد مسار الرحلة الكامل باستخدام المعدات والبرامج المتخصصة. تنظيم رحلات متعددة للموانئ مع تحسين استغلال حيز الحمولة في الشاحنة، وسعة السفينة طوال الرحلة.,http://data.europa.eu/esco/skill/cfd5ab8f-ef8a-4877-8243-ddf17ac74604,وضع خطط الفعاليات والبرامج
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7d5ff73e-7bea-436d-974f-3a51ce24a138,تطوير محرك اللعبة الافتراضي,released,skill/competence,sector-specific,,إنشاء إطار برنامج افتراضي يلخص تفاصيل أداء المهام العامة المتعلقة باللعبة.,http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,برمجة أنظمة الكمبيوتر
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7d913551-e17a-40ba-baf7-48d0c3b12e50,صيانة وقائية,released,knowledge,occupation-specific,,"استعمال أسلوب تحليل البيانات والحسابات الرياضية من أجل إدارة والرقابة على حالة الماكينات وعمليات الإنتاج.
	",http://data.europa.eu/esco/skill/6cb9c23b-e3bc-4917-b588-26c4cef9d920 | http://data.europa.eu/esco/isced-f/079,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7dde2d1d-48fa-43c9-8b48-1372b6e7cb4c,تشغيل أنظمة الحاسوب على متن الشاحنات,released,skill/competence,sector-specific,,تشغيل أنظمة الحاسوب على متن الشاحنات الثقيلة والمركبات؛ والتواصل مع نظام حاسوبي لإدارة الفناء.,http://data.europa.eu/esco/skill/494b8057-daf5-46a0-b33b-416e0115c30a,استخدام الأدوات الرقمية للتحكّم في الآلات
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7deca286-1bd6-490e-851f-82d9d410d584,تصميم واجهة رقمية لألعاب القمار والرهان واليانصيب,released,skill/competence,occupation-specific,,إنشاء النظرة الرقمية لألعاب القمار والرهان واليانصيب لجعلها جذابة للجمهور.,http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,تصميم أنظمة أو تطبيقات تكنولوجيا المعلومات والاتصالات
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7dfbe0f3-076f-4a19-9eaa-db4d6db704b6,مواكبة أحدث الاتجاهات المتعلقة بالحاسوب,released,skill/competence,sector-specific,,مواكبة أحدث التطورات والتوجّهات لأجهزة وبرمجيات الكمبيوتر وملحقاته.,http://data.europa.eu/esco/skill/01e7dee7-3ff1-4807-acad-058dbed91aba | http://data.europa.eu/esco/skill/f698f8df-b473-40aa-a5c9-033cd892467a | http://data.europa.eu/esco/skill/efda73b4-5212-40a7-b2f8-d2f754ffdf2b | http://data.europa.eu/esco/skill/e2a5e046-3357-493e-bbdc-8d0ef82005cc,المواكبة في مجال المعرفة الإنتاجية | البقاء على اطلاع باللوائح | مواكبة التوجهات | رصد التطوّرات في مجال الاختصاص
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7e1f9657-ab4e-407c-842f-b846197060e3,تنفيذ عمليات تدقيق تكنولوجيا المعلومات والاتصالات,released,skill/competence,sector-specific,,تنظيم عمليات التدقيق وتنفيذها من أجل تقييم أنظمة تكنولوجيا المعلومات والاتصالات، والامتثال لمكونات النظم وأنظمة معالجة وأمن المعلومات. تحديد القضايا الحرجة المحتملة وجمعها والتوصية بالحلول القائمة على المعايير والحلول المطلوبة.,http://data.europa.eu/esco/skill/f2cf57fe-d4cb-4b4a-831d-73171cc73909 | http://data.europa.eu/esco/skill/d83cba15-8511-4d07-b89a-9fde0d1d8241,تقييم النظم والبرامج والمعدات والمنتجات | إجراء عمليات تدقيق الجودة
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7e796b51-49d7-4e73-95af-2e7323763f15,تصميم قاعدة بيانات على سحاب الكلاود,released,skill/competence,sector-specific,,"تطبيق أسس التصميم لقواعد البيانات القابلة للموائمة، المرنة، الأوتوماتيكية، ضعيفة الاقتران باستعمال بنية السحابة. تهدف لإزالة كل نقطة خطأ من خلال تصميم قاعدة البيانات الموزع.
	",http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,تصميم أنظمة أو تطبيقات تكنولوجيا المعلومات والاتصالات
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7edd11f2-6b4a-4a76-8b82-b5c57f3d8f07,تحريك الأشكال العضوية ثلاثية الأبعاد,released,skill/competence,sector-specific,,إضفاء مظاهر حيوية إلى المجسمات ثلاثية الأبعاد مثل العواطف أو تعبيرات وجه الشخصية ووضعها في بيئة رقمية ثلاثية الأبعاد.,http://data.europa.eu/esco/skill/ab99d9a7-62eb-407b-92f2-bf7992a82004,ابتكار التصميمات أو العروض الفنية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7f0b1a66-ebaf-4c8a-b606-4c1844eb692e,الإهتمام بجودة نظم تكنولوجيا المعلومات والاتصالات,released,skill/competence,sector-specific,,ضمان سلامة العمليات التي تمثل بالكامل الاحتياجات والنتائج المحددة من حيث تطوير أنظمة تكنولوجيا المعلومات والاتصالات وتكاملها وأمنها وإدارتها بشكل عام.,http://data.europa.eu/esco/skill/35ebe444-9ece-4fbc-a55d-e99ea37267ae | http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,إدارة الجودة | حماية أجهزة تكنولوجيا المعلومات والاتصالات
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7f27f1ff-2e17-4b69-990e-c23334478313,تقييم المخاطر والتهديدات,released,knowledge,cross-sector,,وثائق الأمن وأي اتصالات ومعلومات متعلقة بالأمان.,http://data.europa.eu/esco/isced-f/0612,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7f2afce6-e98b-4bbe-8441-d52b45e28ab8,قواعد الاتصالات,released,knowledge,sector-specific,,"مدونة قواعد لحماية مستهلكي الاتصالات، وضمان معايير عالية لخدمات الاتصالات مثل الانتفاع المكافئ وبأسعار معقولة، والاتصال، وشفافية العقود أو تحقيق الأمن ضد البرامج الضارة.  وتغطي القواعد الخدمات القائمة على شبكة الإنترنت والخدمات التقليدية.
	",http://data.europa.eu/esco/isced-f/0714,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7fb699d9-182a-430e-b7a0-6d8ed05c284b,التصميم البياني,released,knowledge,cross-sector,,تقنيات إنشاء تمثيل مرئي للأفكار والرسائل.,http://data.europa.eu/esco/isced-f/0211,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7fc4c18a-68f3-425a-aadf-f83633be47a1,تكنولوجيات التعلم,released,knowledge,sector-specific,,التقنيات والقنوات، بما في ذلك التقنيات الرقمية التي تستهدف تعزيز التعلم.,http://data.europa.eu/esco/isced-f/0111,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7ffae77a-93ce-40a3-af99-fae5729e8b15,تجميع أجهزة الإنسان الآلي,released,skill/competence,sector-specific,,جمع الآلات والأجهزة والمكونات الخاصة بالإنسان الآلي وفقًا للرسومات الهندسية. وضع برنامج للمكونات اللازمة لأجهزة الإنشاء الآلي ويثبته، مثل أجهزة التحكم في الإنسان الآلي والناقلات وأدوات نهاية الذراع.,http://data.europa.eu/esco/skill/87a0c0e6-c114-4ea1-b2d0-933bce1f3c5f | http://data.europa.eu/esco/skill/592525ab-b517-4c55-8c65-17e0f5d99205,جمع الآلات | تجميع المنتجات الكهربائية والإلكترونية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/805e4fac-5325-42a2-a9e7-c6c777185a05,إدارة أنشطة المقامرة عبر الإنترنت,released,skill/competence,occupation-specific,,إعداد أنشطة المقامرة عبر الإنترنت وتنسيقها وإدارتها. مراقبة العمل على موقع المقامرة عبر الإنترنت والتأكد من تشغيل إجراءات خدمة العملاء كما هو مخطط لها. التنسيق بين الموظفين الفنيين للحفاظ على برنامج المقامرة وإدارة العمليات لتأمين الأرباح.,http://data.europa.eu/esco/skill/4781b6b1-07bc-44be-8c2d-de0fa5db4250,إقامة أنشطة الألعاب
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8088750d-8388-4170-a76f-48354c469c44,أمن الفضاء الإلكتروني,released,knowledge,sector-specific,,"الأساليب وأفضل الممارسات التي تحمي أنظمة تكنولوجيا المعلومات والاتصالات والشبكات وأجهزة الكمبيوتر والأجهزة والخدمات والعمليات والأشخاص من الوصول غير المصرح به و/أو تعديل و/أو رفض خدمة الأصول.
	",http://data.europa.eu/esco/isced-f/1031,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/81086bb0-a110-470d-ba5a-2c68fc535407,الإشراف على برنامج نقل البيانات الخاصة برحلة الطيران,released,skill/competence,sector-specific,,الإشراف على عمليات تبادل البيانات الرقمية بين وحدات التحكم في حركة الطيران والطيارين لتمكين عمليات الطيران الفعالة، مثل التوجيه القائم على المسار وعملية النزول وفقًا للنمط الأمثل. دعم خدمات القيادة الآمنة للطائرة ومراقبتها والمعلومات الخاصة بها عن طريق توفير اتصال البيانات. توفير إنشاء الرسائل الأرضية الآلية ونقلها وتوجيهها.,http://data.europa.eu/esco/skill/57231a22-4da7-49c8-97b8-75672feadf1e | http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,إدارة البيانات الكمية | إدارة، وجمع البيانات الرقمية وتخزينها
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/812b8819-9b7a-4df9-9c9f-1b60888d0861,الخياطة الإلكترونية,released,knowledge,sector-specific,,نموذج العمل باستخدام البرامج والتطبيقات الفنية من أجل جمع معلومات العملاء لتصنيع منتجات حسب الطلب.,http://data.europa.eu/esco/isced-f/0723,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/81633a44-f1db-4a01-a940-804c6905e330,استخدام برنامج معالجة النصوص,released,skill/competence,cross-sector,,استخدام تطبيقات برامج الحاسوب لصياغة أي نوع من المواد المكتوبة وتحريرها وتنسيقها وطباعتها.,http://data.europa.eu/esco/skill/d822b4b2-26c7-4bd9-970d-229c6504f615 | http://data.europa.eu/esco/skill/446a36a5-2376-439f-b46b-4a214ba0acdf,خلق محتوى رقمي | استخدام برامج معالجة النصوص والنشر والعرض التقديمي
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8181aa4c-42bc-4036-a3d2-5cb6bbb34239,التعامل مع حوادث الأمن السيبراني,released,skill/competence,sector-specific,,"الكشف عن حوادث الأمن السيبراني في أنظمة أو شبكة المنظمة وتحديدها وتحليلها والتصدي لها.  وتشمل خطط التصدي للحوادث مثل أنظمة الكشف عن التسلل، وتحليل السجلات، وتوثيق المعلومات التفصيلية بشأن الحوادث المحتملة.
	",http://data.europa.eu/esco/skill/802deca0-b880-4d1a-b366-e13b27621baf,اتباع الإجراءات التشغيلية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/818c2b89-1335-4443-ada7-e1046862e273,تركيب مكونات مؤتمتة,released,skill/competence,sector-specific,,تركيب المكونات المؤتمتة وفقًا لمواصفات مخطط الدائرة الكهربائية.,http://data.europa.eu/esco/skill/f839b1da-78b6-4466-86f4-a5798821ea20,إنشاء أنظمة الكمبيوتر
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/81b082fb-9a00-4660-976a-10c985979100,منصة IBM InfoSphere Information Server,released,knowledge,sector-specific,,برنامج IBM InfoSphere Information Server هو منصة لتكامل المعلومات الواردة من تطبيقات متعددة، التي تم إنشاؤها وصيانتها بواسطة المؤسسات في بنية بيانات متسقة وشفافة، وتطوّرها شركة البرمجيات IBM.,http://data.europa.eu/esco/skill/9d0d89be-bffa-4393-b6f6-8d05bea49051 | http://data.europa.eu/esco/isced-f/0612,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8203b07a-8097-4383-aff6-603b7df7f0f4,أنظمة ماكينات الصراف الآلي,released,knowledge,occupation-specific,,التقنيات والبرامج والأجهزة المادية والأجهزة المختلفة المستخدمة أو التي يمكن العثور عليها في أجهزة الصراف الآلي.,http://data.europa.eu/esco/isced-f/0613,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/82312096-4df8-49ce-9cdd-a6e08af56b45,تقييم خدمات المعلومات باستخدام المقاييس,released,skill/competence,occupation-specific,,استخدام المقاييس الببليوغرافية، والويبومتريقا، والقياسات الشبكية لتقييم خدمات المعلومات.,http://data.europa.eu/esco/skill/1d6c7de4-350e-4868-a47b-333b4b0d9650 | http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af | http://data.europa.eu/esco/skill/57231a22-4da7-49c8-97b8-75672feadf1e,تحديد البيانات والمعلومات والمحتوى الرقمي | تحليل المعلومات والبيانات وتقييمها | إدارة البيانات الكمية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/82313e12-9d39-47d1-b7c9-78bbd6bb50e2,برنامج الهندسة بمساعدة الحاسوب,released,knowledge,cross-sector,,برنامج يقوم بتنفيذ مهام تحليل الهندسة بمساعدة الكمبيوتر مثل تحليل العناصر المحددة وديناميكيات الموائع السائلة.,http://data.europa.eu/esco/isced-f/0613,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/82394321-7f35-4a29-b2fa-4a58f66258f5,محاكاة مشاكل النقل,released,skill/competence,cross-sector,,تطبيق البيانات المتعلقة بالنقل في النماذج البرمجية والحاسوبية وذلك لمحاكاة المشكلات الحادثة في قطاع النقل مثل ازدحام المرور من أجل إيجاد حلول مبتكرة لها.,http://data.europa.eu/esco/skill/a432ffcd-b58d-4417-836c-ea3282b626ca | http://data.europa.eu/esco/skill/b1115b14-fa16-4c1e-be6c-91fd49a1808b,إجراء محاكاة | استخدام أدوات التصميم والرسم بمساعدة الحاسوب
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/82de2df7-0d6c-42b1-94ac-b3e9a029e917,استخدام أدوات النسخ الاحتياطي والاستعادة,released,skill/competence,cross-sector,,استخدام الأدوات التي تتيح للمستخدمين نسخ وأرشفة برامج الحاسوب وعمليات التهيئة والبيانات واستعادها في حالة فقدانها.,http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,حماية أجهزة تكنولوجيا المعلومات والاتصالات
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8300443c-c793-4102-bff5-aa917a0cb39f,تحديد خارطة طريق لسلسلة الكتل في التطبيقات,released,skill/competence,cross-sector,,"تحديد واتباع خارطة طريق لإدخال سلسلة الكتل في تطبيق معين.  وتحديد الإجراءات والأدوار الرئيسية المطلوبة، بالإضافة إلى المعالم والنواتج الأساسية التي يتعين تحقيقها.
	",http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,تصميم أنظمة أو تطبيقات تكنولوجيا المعلومات والاتصالات
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/83218cac-3599-417e-93d2-26013cdccd98,النمذجة الشيئية,released,knowledge,sector-specific,,مبادئ وأساسيات النمذجة الشيئية لأنظمة الأعمال والبرامج التي تسمح بتصميم ومواصفات أنظمة الأعمال الموجّهة نحو الخدمات من خلال مجموعة متنوعة من الأساليب المعمارية، مثل هندسة المشاريع وهندسة التطبيقات.,http://data.europa.eu/esco/isced-f/0612,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8327754d-3990-4056-b07e-4faa49cfcd26,إبتكار أفكارًا لتطوير تكنولوجيا المعلومات والاتصالات,released,skill/competence,sector-specific,,إنشاء ووصف أفكار بحثية وابتكارية أصلية جديدة في مجال تكنولوجيا المعلومات والاتصالات، ومقارنتها بالتقنيات والاتجاهات الناشئة ويخطط لتطوير الأفكار جديدة.,http://data.europa.eu/esco/skill/f975091a-e5a5-4472-ac17-11680e53e98f | http://data.europa.eu/esco/skill/c2a0c52c-0b4b-4180-a918-92650ea3b458 | http://data.europa.eu/esco/skill/ab877a24-335d-4676-b366-c5c06651481a,السعي إلى الابتكار في الممارسات الحالية | التفكير على نحو مبتكر | التواصل والتعاون والإبداع
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8359bd04-d2cb-4757-af1f-39a921df9efe,إزالة الفيروسات والبرمجيات الخبيثة من أي حاسوب,released,skill/competence,cross-sector,,تنفيذ إجراءات لإزالة الفيروسات أو أنواع أخرى من البرمجيات الخبيثة من الحاسوب.,http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,حماية أجهزة تكنولوجيا المعلومات والاتصالات
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8369c2d6-c100-4cf6-bd83-9668d8678433,استخدام التعلم الآلي,released,skill/competence,sector-specific,,استخدام التقنيات والخوارزميات القادرة على استخراج الجوانب المهارية من البيانات، والتعلم منها، ووضع التوقعات، وذلك لاستخدامها في تحسين البرامج، وتعديل التطبيقات، والتعرف على الأنماط، والتصفية، ومحركات البحث، ورؤيا الحاسوب.,http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,برمجة أنظمة الكمبيوتر
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8369ede5-4200-4a44-be2e-bc60ef959259,برنامج ++Microsoft Visual C,released,knowledge,sector-specific,,برنامج الكمبيوتر++Visual C هو مجموعة من أدوات تطوير البرمجيات لكتابة البرامج، مثل المحول البرمجي والمصحح ومحرر الكود وتميزات الكود المعبئة في واجهة مستخدم موحدة. وقد طوّرته شركة مايكروسوفت للبرمجيات.,http://data.europa.eu/esco/skill/925463a7-d51f-4d5b-9f79-4d28cf30acde | http://data.europa.eu/esco/isced-f/0611,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/83934f53-5ffa-478f-9f8f-b779e9b4fc7a,تكنولوجيات الخدمة السياحية الذاتية,released,knowledge,sector-specific,,"تطبيق تكنولوجيات الخدمة الذاتية في صناعة السياحة: إجراء عمليات الحجز على الخط، تسجيل الدخول الذاتي في الفنادق وشركات الطيران، السماح للعملاء بأداء وإنهاء الحجز بأنفسهم وبواسطة الأدوات الرقمية.
   ",http://data.europa.eu/esco/isced-f/0619,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/83b33952-3872-46ec-9a2e-b28f91303a7e,الإشراف على تطوير البرمجيات,released,skill/competence,sector-specific,,تولي التنظيم والتخطيط والإشراف على تطوير التطبيقات وأُطر العمل من أجل إنشاء منتجات برمجية، بدايةً من المراحل الأولى للتخطيط وحتى اختبار المنتج النهائي.,http://data.europa.eu/esco/skill/aab9f44d-fe0e-46d8-a470-11ce82a64846,الإشراف على فريق أو مجموعة
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/83b493c8-4837-41e3-9800-cff1df06cf38,تهيئة أنظمة تضمين الوسائط,released,skill/competence,occupation-specific,,"تحديد وتهيئة العلاقة بين الإشارات الداخلة والخارجة في الأداء الفني وتطبيقات المناسبات. استخدام برامج البرمجة البصرية، وترجمة بروتوكولات الإشارات المستخدمة، ترقيع، دمج أو تقسيم دفق البيانات.
   ",http://data.europa.eu/esco/skill/8ddcb295-707e-459c-ba6a-66ffb37835c5,تشغيل المعدات السمعية والبصرية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/84251cb1-babf-4d17-a3cd-baa642c24c8d,برنامج IBM Informix,released,knowledge,sector-specific,,برنامج الكمبيوتر IBM Informix هو أداة لإنشاء وتحديث وإدارة قواعد البيانات، التي طورتها شركة البرمجيات IBM.,http://data.europa.eu/esco/skill/ab1e97ed-2319-4293-a8b7-072d2648822f | http://data.europa.eu/esco/isced-f/0612,
